time,event,stk_cd,stk_nm,qty,price,base_price,order_no,profit_amount,profit_pct,memo,state,cycle,take_profit_price,stop_loss_price
2026-07-06 11:13:07,DCA_TRIGGER_NO_BUY,0193T0,KODEX SK하이닉스단일종목레버리지,0,25285,27595,,,,DCA트리거선 터치: DCA 예산 부족 또는 1주 미만으로 추가매수 없이 다음 트리거만 조정,RECOVERY,62,28650,25500,0,1569009,106,27595
2026-07-06 11:13:10,DCA_TRIGGER_NO_BUY,0193T0,KODEX SK하이닉스단일종목레버리지,0,25240,27595,,,,DCA트리거선 터치: DCA 예산 부족 또는 1주 미만으로 추가매수 없이 다음 트리거만 조정,RECOVERY,63,28650,25500,0,1569009,106,27595
2026-07-06 11:13:13,DCA_TRIGGER_NO_BUY,0193T0,KODEX SK하이닉스단일종목레버리지,0,25280,27595,,,,DCA트리거선 터치: DCA 예산 부족 또는 1주 미만으로 추가매수 없이 다음 트리거만 조정,RECOVERY,64,28650,25500,0,1569009,106,27595
2026-07-06 11:13:16,DCA_TRIGGER_NO_BUY,0193T0,KODEX SK하이닉스단일종목레버리지,0,25305,27595,,,,DCA트리거선 터치: DCA 예산 부족 또는 1주 미만으로 추가매수 없이 다음 트리거만 조정,RECOVERY,65,28650,25500,0,1569009,106,27595
2026-07-06 11:13:19,DCA_TRIGGER_NO_BUY,0193T0,KODEX SK하이닉스단일종목레버리지,0,25280,27595,,,,DCA트리거선 터치: DCA 예산 부족 또는 1주 미만으로 추가매수 없이 다음 트리거만 조정,RECOVERY,66,28650,25500,0,1569009,106,27595
2026-07-06 11:13:22,DCA_TRIGGER_NO_BUY,0193T0,KODEX SK하이닉스단일종목레버리지,0,25350,27595,,,,DCA트리거선 터치: DCA 예산 부족 또는 1주 미만으로 추가매수 없이 다음 트리거만 조정,RECOVERY,67,28650,25500,0,1569009,106,27595
2026-07-06 11:13:26,DCA_TRIGGER_NO_BUY,0193T0,KODEX SK하이닉스단일종목레버리지,0,25265,27595,,,,DCA트리거선 터치: DCA 예산 부족 또는 1주 미만으로 추가매수 없이 다음 트리거만 조정,RECOVERY,68,28650,25500,0,1569009,106,27595
2026-07-06 11:13:29,DCA_TRIGGER_NO_BUY,0193T0,KODEX SK하이닉스단일종목레버리지,0,25280,27595,,,,DCA트리거선 터치: DCA 예산 부족 또는 1주 미만으로 추가매수 없이 다음 트리거만 조정,RECOVERY,69,28650,25500,0,1569009,106,27595
2026-07-06 11:13:32,DCA_TRIGGER_NO_BUY,0193T0,KODEX SK하이닉스단일종목레버리지,0,25275,27595,,,,DCA트리거선 터치: DCA 예산 부족 또는 1주 미만으로 추가매수 없이 다음 트리거만 조정,RECOVERY,70,28650,25500,0,1569009,106,27595
2026-07-06 11:13:35,DCA_TRIGGER_NO_BUY,0193T0,KODEX SK하이닉스단일종목레버리지,0,25280,27595,,,,DCA트리거선 터치: DCA 예산 부족 또는 1주 미만으로 추가매수 없이 다음 트리거만 조정,RECOVERY,71,28650,25500,0,1569009,106,27595
2026-07-06 11:13:38,DCA_TRIGGER_NO_BUY,0193T0,KODEX SK하이닉스단일종목레버리지,0,25275,27595,,,,DCA트리거선 터치: DCA 예산 부족 또는 1주 미만으로 추가매수 없이 다음 트리거만 조정,RECOVERY,72,28650,25500,0,1569009,106,27595
2026-07-06 11:13:41,DCA_TRIGGER_NO_BUY,0193T0,KODEX SK하이닉스단일종목레버리지,0,25275,27595,,,,DCA트리거선 터치: DCA 예산 부족 또는 1주 미만으로 추가매수 없이 다음 트리거만 조정,RECOVERY,73,28650,25500,0,1569009,106,27595
2026-07-06 11:13:44,DCA_TRIGGER_NO_BUY,0193T0,KODEX SK하이닉스단일종목레버리지,0,25250,27595,,,,DCA트리거선 터치: DCA 예산 부족 또는 1주 미만으로 추가매수 없이 다음 트리거만 조정,RECOVERY,74,28650,25500,0,1569009,106,27595
2026-07-06 11:13:47,DCA_TRIGGER_NO_BUY,0193T0,KODEX SK하이닉스단일종목레버리지,0,25300,27595,,,,DCA트리거선 터치: DCA 예산 부족 또는 1주 미만으로 추가매수 없이 다음 트리거만 조정,RECOVERY,75,28650,25500,0,1569009,106,27595
2026-07-06 11:13:50,DCA_TRIGGER_NO_BUY,0193T0,KODEX SK하이닉스단일종목레버리지,0,25280,27595,,,,DCA트리거선 터치: DCA 예산 부족 또는 1주 미만으로 추가매수 없이 다음 트리거만 조정,RECOVERY,76,28650,25500,0,1569009,106,27595
2026-07-06 11:13:53,DCA_TRIGGER_NO_BUY,0193T0,KODEX SK하이닉스단일종목레버리지,0,25220,27595,,,,DCA트리거선 터치: DCA 예산 부족 또는 1주 미만으로 추가매수 없이 다음 트리거만 조정,RECOVERY,77,28650,25500,0,1569009,106,27595
2026-07-06 11:13:56,DCA_TRIGGER_NO_BUY,0193T0,KODEX SK하이닉스단일종목레버리지,0,25265,27595,,,,DCA트리거선 터치: DCA 예산 부족 또는 1주 미만으로 추가매수 없이 다음 트리거만 조정,RECOVERY,78,28650,25500,0,1569009,106,27595
2026-07-06 11:14:00,DCA_TRIGGER_NO_BUY,0193T0,KODEX SK하이닉스단일종목레버리지,0,25250,27595,,,,DCA트리거선 터치: DCA 예산 부족 또는 1주 미만으로 추가매수 없이 다음 트리거만 조정,RECOVERY,79,28650,25500,0,1569009,106,27595
2026-07-06 11:14:03,DCA_TRIGGER_NO_BUY,0193T0,KODEX SK하이닉스단일종목레버리지,0,25215,27595,,,,DCA트리거선 터치: DCA 예산 부족 또는 1주 미만으로 추가매수 없이 다음 트리거만 조정,RECOVERY,80,28650,25500,0,1569009,106,27595
2026-07-06 11:14:06,DCA_TRIGGER_NO_BUY,0193T0,KODEX SK하이닉스단일종목레버리지,0,25165,27595,,,,DCA트리거선 터치: DCA 예산 부족 또는 1주 미만으로 추가매수 없이 다음 트리거만 조정,RECOVERY,81,28650,25500,0,1569009,106,27595
2026-07-06 11:14:09,DCA_TRIGGER_NO_BUY,0193T0,KODEX SK하이닉스단일종목레버리지,0,25205,27595,,,,DCA트리거선 터치: DCA 예산 부족 또는 1주 미만으로 추가매수 없이 다음 트리거만 조정,RECOVERY,82,28650,25500,0,1569009,106,27595
2026-07-06 11:14:12,DCA_TRIGGER_NO_BUY,0193T0,KODEX SK하이닉스단일종목레버리지,0,25190,27595,,,,DCA트리거선 터치: DCA 예산 부족 또는 1주 미만으로 추가매수 없이 다음 트리거만 조정,RECOVERY,83,28650,25500,0,1569009,106,27595
2026-07-06 11:14:15,DCA_TRIGGER_NO_BUY,0193T0,KODEX SK하이닉스단일종목레버리지,0,25150,27595,,,,DCA트리거선 터치: DCA 예산 부족 또는 1주 미만으로 추가매수 없이 다음 트리거만 조정,RECOVERY,84,28650,25500,0,1569009,106,27595
2026-07-06 11:14:18,DCA_TRIGGER_NO_BUY,0193T0,KODEX SK하이닉스단일종목레버리지,0,25160,27595,,,,DCA트리거선 터치: DCA 예산 부족 또는 1주 미만으로 추가매수 없이 다음 트리거만 조정,RECOVERY,85,28650,25500,0,1569009,106,27595
2026-07-06 11:14:21,DCA_TRIGGER_NO_BUY,0193T0,KODEX SK하이닉스단일종목레버리지,0,25130,27595,,,,DCA트리거선 터치: DCA 예산 부족 또는 1주 미만으로 추가매수 없이 다음 트리거만 조정,RECOVERY,86,28650,25500,0,1569009,106,27595
